12	395928	396649
12	408444	409310
12	416955	417187
12	425733	427077
12	436416	436636
12	451368	452005
12	462540	463510
12	480322	480888
12	488759	489407
12	496465	496678
12	503866	504628
12	517175	517322
12	529360	529912
12	542400	542652
13	7	528
13	1970	2203
13	9762	10457
13	16331	16978
13	31715	32063
13	36638	37590
13	43003	43156
13	54252	54399
13	55914	56107
13	81944	82092
13	97765	98303
13	116579	116830
13	124216	124386
13	147103	147611
13	149033	149654
13	150293	150487
13	161801	162045
13	178971	179177
13	213473	214179
13	215145	216040
13	238177	238728
13	261187	261747
13	268366	268664
13	371812	372569
13	376989	377710
13	387714	388533
13	397637	398143
13	408159	408896
13	425339	425499
13	469802	470504
13	486148	486734
13	486925	487350
13	498755	499157
13	504685	505821
13	538492	539102
13	539935	540483
13	547774	547921
14	14	251
14	479	655
14	981	1206
14	33541	34279
14	38401	39329
14	54553	54740
14	75564	77011
14	105326	106018
14	112587	113223
14	174833	175760
14	181432	182215
14	194008	194323
14	209384	209924
14	214491	215246
14	252294	253718
14	277720	278374
14	293238	294093
14	337530	338311
14	348610	349367
14	354401	355124
14	360318	360980
14	396030	396860
14	414338	415175
14	428287	429055
14	435950	436950
14	450853	451268
14	453979	454583
14	456412	457141
14	465377	466184
14	491257	491954
14	542250	542963
15	7427	8346
15	39566	40020
15	46252	46512
15	61663	62468
15	93641	94286
15	98451	99134
15	119247	119813
15	127398	129529
15	131832	133260
15	151206	152225
15	163442	163817
15	165187	166132
15	170491	171036
15	190269	191148
15	204111	204788
15	206114	206600
15	275713	276043
15	283098	283263
15	291992	292365
15	292443	292975
15	297814	298655
15	315777	316595
15	322550	322877
15	339840	340765
15	347362	347931
15	372530	373185
15	379752	379962
15	388026	388741
15	393103	393777
15	401797	402557
15	415298	415789
15	452687	453108
15	462957	464027
15	470760	471283
15	477196	477790
15	497524	498214
15	510411	510643
15	511001	511330
16	7	279
16	11282	12102
16	18061	18902
16	32616	33320
16	47388	48240
16	53360	54241
16	65740	66446
16	81699	82825
16	120192	120366
16	133131	133427
16	135555	136530
16	163929	164397
16	164512	165097
16	170546	170996
16	175687	176293
16	184890	185906
16	206164	206351
16	218504	219126
16	224338	225261
16	234310	235113
16	255127	256070
16	275265	276085
16	291960	292828
16	301898	303031
16	307472	308136
16	311469	311937
16	324949	325795
16	407492	407751
16	442657	443390
16	443649	444484
16	448825	449327
16	450595	451051
16	455105	455469
16	465446	465675
16	503441	504401
16	507836	508119
16	526139	526397
16	526656	526909
17	24	392
17	18280	18686
17	21224	22156
17	26285	27214
17	34026	34226
17	35358	35586
17	55218	55938
17	61215	61413
17	63164	63738
17	67039	67505
17	70208	71080
17	84025	84752
17	98487	98640
17	105178	105792
17	124529	125205
17	126651	127302
17	138747	139162
17	141235	141959
17	174307	174983
17	183048	183195
17	205592	206329
17	216894	217567
17	224281	224892
17	242499	243580
17	273009	273156
17	304010	304635
17	345213	345783
17	352291	352873
17	354434	355619
17	386079	386286
17	393007	393253
17	410782	411047
18	2	762
18	1037	1286
18	47147	48043
18	54612	55495
18	101535	101709
18	102125	102289
18	117458	117909
18	122819	123846
18	127699	128710
18	134921	135285
18	135603	136551
18	168911	169613
18	195096	195723
18	208842	209002
18	213258	213406
18	223093	223621
18	226367	227042
18	230291	231078
18	243791	244304
18	245293	245867
18	248698	249305
18	260575	261301
18	272663	273165
18	278644	279591
18	282441	282958
18	289183	289724
18	294892	295568
18	302885	303566
18	309579	309819
18	315951	317120
18	324081	324821
18	326023	326692
18	330148	330885
18	345515	345706
19	38035	38182
19	62887	63298
19	63626	64065
19	65970	66668
19	72376	72638
19	123184	123480
19	134596	134819
19	184964	185428
2	20	413
2	7215	7450
2	15184	16040
2	17811	18499
2	21468	22245
2	31605	31752
2	32095	32262
2	37106	37332
2	55389	56211
2	78102	78805
2	79737	79896
2	90797	91592
2	93829	94091
2	98479	99189
2	107841	108199
2	128237	128398
2	135388	136034
2	141482	142143
2	150630	151303
2	184439	184617
2	185714	186121
2	194336	195366
2	222855	223155
2	235789	236881
2	260366	261299
2	273017	273253
2	273677	273880
2	278855	279163
2	281708	282136
2	289278	289427
2	305028	305359
2	305470	305713
2	305786	306243
2	316154	316991
2	337157	337566
2	355438	355732
2	360332	360623
2	366941	367304
2	382038	382759
2	404674	405492
2	411104	411310
2	452277	452637
2	457254	457858
2	473378	474183
2	486279	487167
2	513700	514284
2	519235	520023
2	526793	527531
2	527786	528496
2	533813	534411
2	545770	546323
2	551998	552920
2	554256	554413
2	571289	571838
2	605473	605848
2	608635	609321
2	612481	612812
2	615203	615684
2	619277	619921
2	637651	638254
2	639247	639960
2	648714	650074
2	662949	663720
2	672569	673475
2	689802	690077
2	691995	692980
2	717031	718092
2	722983	723634
2	739536	739997
2	741737	742710
2	753501	754387
2	760292	760830
2	790617	790994
2	817056	817312
2	817570	817717
2	858656	859054
2	859286	859675
2	864436	865385
2	868007	868350
2	871605	872363
2	888150	888877
2	896693	897572
2	907720	908274
2	913213	913830
2	931447	932250
2	963098	963394
2	970908	971055
2	986870	987294
2	996020	996903
2	1009073	1009646
2	1026102	1026699
2	1037332	1038164
2	1049746	1050629
2	1055043	1055473
2	1057338	1058143
2	1063742	1064515
2	1073720	1074072
20	1009	1178
20	6569	7485
20	16719	17243
20	20927	21595
20	26044	26794
20	33468	34768
20	44213	44836
20	48640	49023
20	55276	55591
20	55963	56111
20	64005	64683
20	83163	83575
20	96363	97473
20	105131	105720
20	107650	108691
20	115418	115565
20	115658	116690
20	126906	127174
20	145420	145610
20	153090	153868
20	164581	164860
20	165125	165357
3	7	460
3	12937	13149
3	27326	27531
3	37830	38481
3	53221	53368
3	53604	53922
3	59531	59759
3	79752	79911
3	131270	131865
3	142767	142983
3	148530	149092
3	161000	161734
3	178134	178831
3	191852	192436
3	205178	206057
3	229684	231869
3	247096	247248
3	249272	249734
3	264121	264268
3	270959	271717
3	286410	286557
3	301889	302804
3	314522	314967
3	324283	325156
3	342184	342335
3	342442	342628
3	355395	355542
3	373610	374051
3	390219	390654
3	399764	400409
3	407677	408295
3	426473	427756
3	441715	442751
3	464469	464695
3	485665	486417
3	488138	488707
3	517574	517877
3	539200	539896
3	545530	546063
3	552843	552990
3	567729	568447
3	585098	585978
3	625468	625699
3	637121	637268
3	702286	702614
3	708411	709387
3	720187	720370
3	721595	722253
3	738351	739139
3	739363	739919
3	744505	745782
3	762477	763035
3	770182	770879
3	778817	779118
3	796026	796175
3	812332	812961
3	817633	818021
3	819502	820221
3	854533	854707
3	863097	863289
3	865530	865761
3	880621	880942
3	896067	896802
3	901674	901882
3	902476	903137
3	910098	911253
3	957977	958903
3	996352	996692
3	996866	997347
4	0	284
4	12629	13432
4	48089	48759
4	52517	53245
4	101520	101737
4	112144	112331
4	125794	126025
4	145749	146343
4	173939	174379
4	179687	180394
4	198429	198667
4	200172	200347
4	218863	219824
4	236610	237436
4	301281	301883
4	314235	314888
4	322780	324013
4	353629	353788
4	354139	354385
4	380072	380733
4	388132	388293
4	407437	408131
4	411718	412156
4	412315	412685
4	419611	420253
4	436683	437321
4	451876	452540
4	457351	457888
4	479218	479831
4	494700	495508
4	500843	501046
4	503866	504525
4	517296	517910
4	525757	526327
4	528911	529073
4	608788	609410
4	617250	617546
4	622587	622963
4	712060	712624
4	713994	714730
4	723041	724065
4	768802	769464
4	800857	801219
4	820318	821086
4	828747	829862
4	836913	838080
4	850616	851504
4	886682	887187
4	890361	891020
4	917802	917949
4	918116	918271
4	926291	926448
4	930068	930233
5	7	222
5	11988	12569
5	19105	19890
5	23364	23615
5	37420	37680
5	54735	54966
5	65498	65720
5	105265	105435
5	136272	137237
5	152939	153562
5	163433	164756
5	190094	190331
5	208658	209258
5	224021	224440
5	230623	230836
5	245524	245736
5	251553	252117
5	256182	256726
5	264902	265433
5	302041	302666
5	322973	323997
5	360372	360578
5	390057	390220
5	400728	400941
5	429036	429680
5	438314	438504
5	476705	477396
5	483556	483734
5	486005	486775
5	501959	502106
5	510330	511332
5	539129	539312
5	548028	548661
5	562534	563402
5	581532	581930
5	582131	582400
5	606392	606549
5	630875	632212
5	636801	637691
5	659429	659883
5	672207	672929
5	732288	733046
5	743668	744464
5	748837	749332
5	753863	754663
5	781901	783011
5	807332	807479
5	814496	815503
5	835284	835544
6	0	345
6	29997	30756
6	41064	41821
6	66922	67245
6	73464	74131
6	85909	86092
6	103567	104170
6	105994	106545
6	168287	168717
6	171113	171853
6	177362	178025
6	190856	191501
6	192041	192911
6	198457	199093
6	220363	220581
6	246984	247237
6	247451	248081
6	262042	262766
6	279197	279511
6	296871	297028
6	309804	310592
6	319516	319934
6	363583	364104
6	378379	378561
6	379152	379299
6	385916	386452
6	400407	400557
6	479189	479439
6	483891	484284
6	485984	486261
6	487134	487918
6	498645	498847
6	504489	505347
6	517223	517832
6	531810	532033
6	543351	543526
6	552192	552773
6	557696	557917
6	565917	566513
6	600728	601118
6	609065	609379
6	612695	612963
6	615922	616106
6	623389	624240
6	652480	653021
6	659202	659900
6	672403	672561
6	673786	673953
6	677757	678032
6	679843	680021
6	691092	691831
6	691979	692266
6	718284	718857
6	728813	729054
6	737859	738006
6	792259	792425
7	5	245
7	1054	1304
7	10200	11023
7	34793	35745
7	84311	84964
7	86837	87318
7	110920	111796
7	119152	119438
7	125212	125940
7	133872	134611
7	141987	142721
7	158700	158880
7	169799	170706
7	183345	183904
7	192107	192690
7	211212	211669
7	270368	271019
7	288026	288485
7	293609	294569
7	305067	305840
7	310692	310916
7	336327	336924
7	342614	343600
7	364021	364280
7	371984	372785
7	381443	381599
7	391787	391992
7	397798	398559
7	403971	404592
7	434429	435003
7	474418	474584
7	484765	484912
7	495482	496067
7	518363	518725
7	522075	522289
7	538137	538754
7	540951	541629
7	593447	593733
7	600467	601221
7	617691	618299
7	623054	623675
7	628308	628573
7	649017	649202
7	654595	654775
7	666554	666766
7	679867	680632
7	706414	706618
7	710128	710920
7	715657	716362
7	726097	726731
7	736742	737626
7	749370	750176
7	753948	754736
7	764623	764957
7	767303	767479
7	769965	770246
8	11	415
8	32331	32884
8	35772	36433
8	46777	47194
8	48720	49513
8	51164	51804
8	64878	65083
8	90837	91934
8	133758	133921
8	140003	140444
8	146577	147508
8	182318	182494
8	189924	190647
8	206417	207173
8	246061	246679
8	267417	268035
8	298230	298606
8	302304	303073
8	305572	306079
8	309860	310467
8	327409	327577
8	329024	329598
8	331703	332329
8	341691	342710
8	364274	364474
8	393081	393272
8	399851	401986
8	404354	406681
8	438947	439655
8	474044	474241
8	490833	491462
8	540604	541243
8	549502	550353
8	585091	585994
8	609571	610594
8	613045	613475
8	626997	628079
8	641601	642379
8	660472	660815
8	691781	692537
8	717248	717457
9	6	304
9	481	628
9	10360	10525
9	36499	37082
9	51034	51452
9	64644	65304
9	69140	69688
9	72280	72804
9	75360	76120
9	78234	78781
9	80286	80801
9	92474	93160
9	98593	98819
9	98963	99411
9	104002	105049
9	110480	110639
9	121204	121851
9	124099	124329
9	147731	148296
9	163284	163831
9	166265	166921
9	168857	169412
9	180568	180715
9	188001	188263
9	207051	207292
9	223608	224332
9	289489	290284
9	302664	302858
9	332841	333074
9	352154	352331
9	365456	365953
9	366040	366243
9	373029	373247
9	396517	397294
9	404727	405342
9	440120	440799
9	463965	464497
9	483772	484483
9	489057	489856
9	506311	506997
9	515773	516135
9	522805	523010
9	530726	530934
9	548650	548928
9	583454	583891
9	595945	596344
9	596635	596869
9	632482	633214
9	650243	650577
9	656304	656964
9	665749	666613
9	667822	668407
9	683552	684370
9	710756	710936
9	712410	713054
