19	380691	380891
19	404087	404187
2	49834	50034
2	100046	100346
2	251905	252205
2	527124	527324
2	589213	589313
2	617709	617809
2	635284	635484
2	669411	669511
2	703845	704145
2	707648	707948
2	772096	772296
2	799533	799633
2	836150	836250
2	960259	960559
2	999870	1000070
2	1110565	1110865
2	1140232	1140532
2	1307923	1308023
2	1366576	1366676
2	1380133	1380433
2	1400182	1400382
20	124819	125019
21	13620	13820
21	40960	41160
3	172788	172888
3	320073	320173
3	438376	438676
3	467684	467884
3	478923	479123
3	553537	553837
3	626454	626754
3	638603	638803
3	653464	653764
3	745369	745669
3	750529	750629
3	762038	762138
3	773365	773665
3	828734	828934
3	851001	851101
3	877635	877935
3	927418	927718
3	1082894	1082994
3	1092140	1092440
3	1098289	1098389
3	1154826	1155026
3	1188318	1188618
3	1194223	1194323
3	1343265	1343565
3	1366202	1366502
4	53754	53854
4	74708	74808
4	98971	99071
4	170748	170948
4	210691	210891
4	241598	241898
4	363463	363563
4	364947	365147
4	408468	408568
4	421827	422027
4	452575	452675
4	470510	470810
4	479601	479701
4	480420	480720
4	509900	510000
4	588076	588176
4	642806	642906
4	702475	702675
4	709976	710276
4	728723	728823
4	748113	748413
4	857313	857513
4	876015	876115
4	883223	883323
4	977446	977746
4	1165614	1165814
4	1256873	1257173
4	1284996	1285296
4	1356422	1356722
5	150170	150370
5	178557	178857
5	201017	201117
5	312611	312811
5	331499	331599
5	339874	340074
5	353507	353707
5	402056	402356
5	415419	415719
5	467031	467131
5	469171	469371
5	497421	497721
5	665424	665524
5	670517	670617
5	806797	807097
5	917506	917706
5	991135	991435
5	1050011	1050311
5	1052740	1052940
5	1073583	1073683
5	1176895	1176995
5	1226901	1227001
6	21419	21619
6	218282	218482
6	235862	235962
6	236859	237059
6	251715	252015
6	351534	351634
6	360275	360375
6	362381	362681
6	364169	364369
6	403088	403388
6	419481	419581
6	430626	430826
6	433835	434135
6	495192	495492
6	520875	520975
6	592368	592468
6	629937	630137
6	658418	658718
6	698885	699085
6	713725	713925
6	732192	732292
6	818082	818382
6	890582	890782
6	903751	903851
6	961531	961631
6	989082	989282
6	1097637	1097937
6	1196047	1196247
6	1231274	1231374
7	112125	112325
7	189360	189460
7	269240	269440
7	284027	284127
7	301531	301831
7	318694	318994
7	368546	368846
7	401815	402115
7	423182	423282
7	470339	470639
7	476996	477296
7	489782	490082
7	639921	640021
7	713841	714141
7	824601	824701
7	857277	857577
7	895244	895344
7	904159	904359
7	985169	985269
7	998774	998974
8	74185	74385
8	81487	81787
8	96070	96170
8	124365	124465
8	145304	145604
8	153617	153817
8	329353	329553
8	415954	416254
8	483122	483322
8	488625	488825
8	499857	500157
8	508307	508407
8	546997	547197
8	564623	564823
8	763697	763897
8	848605	848905
8	868060	868360
8	936068	936168
8	967731	967831
8	1052286	1052486
9	179417	179517
9	210216	210416
9	220622	220822
9	374156	374356
9	416935	417135
9	433796	433896
9	510127	510327
9	595064	595264
9	613250	613450
9	695108	695308
9	768246	768446
9	919571	919771
9	1043232	1043432
9	1060401	1060701
9	1079816	1079916
9	1126363	1126663
9	1158361	1158561
NG_contig00167	31017	31217
NG_contig00345	957	1257
NG_contig00470	413	613
NG_contig00973	3406	3606
NG_contig01797	769	1069
NG_contig01872	9	309
NG_contig02305	551	651
NG_contig02703	1371	1671
NG_contig03347	389	689
NG_scf01	11136	11436
NG_scf01	81269	81369
NG_scf01	113063	113163
NG_scf01	142935	143135
NG_scf01	345006	345306
NG_scf01	352787	353087
NG_scf01	399217	399417
NG_scf01	408086	408186
NG_scf01	473210	473410
NG_scf01	474861	474961
NG_scf01	629723	629923
NG_scf01	740840	740940
NG_scf02	111663	111763
NG_scf02	154467	154767
NG_scf02	177955	178055
NG_scf02	486087	486287
NG_scf02	498571	498671
NG_scf02	505774	505874
NG_scf02	507225	507525
NG_scf02	542862	543162
NG_scf02	555948	556148
NG_scf02	628215	628315
NG_scf02	688422	688722
NG_scf02	706359	706559
NG_scf03	45603	45803
NG_scf03	51525	51825
NG_scf03	63106	63306
NG_scf03	99199	99499
NG_scf03	162796	162996
NG_scf03	165089	165189
NG_scf03	197853	198153
NG_scf03	230082	230182
NG_scf03	298784	298984
NG_scf03	377668	377968
NG_scf03	422069	422269
NG_scf03	488518	488618
NG_scf03	504493	504693
NG_scf03	515248	515348
NG_scf03	599054	599254
NG_scf03	624652	624752
NG_scf04	54409	54509
NG_scf04	100667	100967
NG_scf04	145617	145717
NG_scf04	206000	206200
NG_scf04	227718	227918
NG_scf04	443792	444092
NG_scf04	465040	465140
NG_scf04	539648	539748
NG_scf04	613686	613886
NG_scf05	129234	129534
NG_scf05	174897	175097
NG_scf05	184214	184314
NG_scf05	190971	191271
NG_scf05	196367	196467
NG_scf05	383118	383418
NG_scf05	390623	390723
NG_scf05	392900	393000
NG_scf05	405599	405899
NG_scf05	419554	419754
NG_scf05	427998	428298
NG_scf05	431168	431468
NG_scf06	39063	39363
NG_scf06	76310	76510
NG_scf06	110877	111177
NG_scf06	115240	115340
NG_scf06	166585	166885
NG_scf06	185175	185375
NG_scf06	204233	204333
NG_scf06	208450	208550
NG_scf06	271236	271536
NG_scf06	387063	387363
NG_scf06	410555	410855
NG_scf06	428182	428482
NG_scf07	42876	43076
NG_scf07	54495	54695
NG_scf07	110347	110547
NG_scf07	151371	151471
NG_scf07	219940	220240
NG_scf07	232508	232708
NG_scf07	239925	240225
NG_scf07	317941	318141
NG_scf07	388126	388426
NG_scf08	20147	20247
NG_scf08	122265	122365
NG_scf08	221801	221901
NG_scf08	279546	279846
NG_scf09	29087	29287
NG_scf09	113933	114133
NG_scf09	121045	121145
NG_scf09	131631	131731
NG_scf09	240363	240463
NG_scf09	270852	270952
NG_scf09	290066	290266
NG_scf10	104445	104545
NG_scf10	165079	165379
NG_scf10	181807	182007
NG_scf11	36416	36616
NG_scf11	69546	69646
NG_scf11	108700	108900
NG_scf11	114552	114652
NG_scf12	97404	97504
NG_scf13	87850	87950
NG_scf13	112612	112712
NG_scf14	95595	95795
NG_scf16	34770	35070
NG_scf16	38006	38106
NG_scf16	91941	92041
NG_scf17	53281	53581
NG_scf17	53840	54140
NG_scf18	3090	3390
NG_scf18	31700	31800
NG_scf19	34029	34129
NG_scf21	30228	30528
NG_scf22	13889	14189
NG_scf22	39132	39232
NG_scf23	9730	9830
NG_scf23	22295	22395
NG_scf23	24863	25163
NG_scf23	39423	39723
NG_scf25	22392	22492
NG_scf26	3174	3474
NG_scf32	14457	14557
NG_scf34	11037	11237
NG_scf35	11846	12046
