chr19	101456	101656
chr19	103659	103759
chr19	119010	119110
chr19	161595	161895
chr19	230414	230714
chr19	280387	280587
chr19	416028	416228
chr19	546274	546374
chr19	597726	597826
chr19	653589	653789
chr19	679252	679552
chr19	698269	698369
chr19	703023	703223
chr19	854371	854471
chr19	936960	937060
chrUn03384	2176	2276
chrUn04249	51	151
chrUn08819	1267	1567
chrUn12366	11054	11254
chrUn13800	9507	9607
chrUn14251	2022	2322
chrUn16591	15682	15882
chrUn16937	7401	7601
chrUn18154	13821	13921
chrUn28555	5126	5426
chrUn32844	12871	12971
chrUn34300	18196	18296
chrUn42003	956	1156
chrUn42003	15961	16161
chrUn42003	29130	29330
chrUn42925	25493	25593
chrUn42925	35281	35381
chrUn43553	4108	4408
chrUn46257	32593	32793
chrUn48166	12903	13203
chrUn48166	44667	44767
chrUn83064	74715	74915
chrUn97886	54245	54445
chrUn97886	71541	71641
